group,total_income,salary,dividend,interest,rental,business,other,withholding_tax,salary_ratio,dividend_ratio,interest_ratio,rental_ratio,business_ratio,other_ratio,shannon_entropy,tax_burden_rate
mid,129625,40683,52775,26374,1821,0,7969,12411,0.31385149469623913,0.40713596914175504,0.20346383799421408,0.01404821600771456,0.0,0.061477338476374155,1.8537355170915732,0.09574541947926711
mid,93485,16355,58804,13038,1216,2170,1900,12045,0.17494785259667325,0.629020698507782,0.13946622452799914,0.013007434347756324,0.023212280044926994,0.020324116168369256,1.578800203149882,0.1288441996042146
mid,77148,18940,45854,9690,0,338,2324,9729,0.24550215170840461,0.5943640794317416,0.12560273759527144,0.0,0.004381189402188002,0.030123917664748277,1.5060284539796656,0.12610825944937004
mid,152797,32809,98206,19890,0,103,1785,13875,0.21472280214925685,0.6427220429720479,0.13017271281504217,0.0,0.0006740970045223401,0.011682166534683272,1.3514511025883964,0.09080675667715989
mid,79555,5771,47398,11279,15,127,14962,10052,0.07254100936459053,0.5957890767393627,0.14177612972157627,0.00018854880271510275,0.00159637986298787,0.1880711457482245,1.5898097926950543,0.12635283765948085
mid,165050,52174,91403,13377,3,2085,6005,19651,0.3161102696152681,0.5537897606785822,0.08104816722205392,1.8176310209027567e-05,0.01263253559527416,0.03638291426840352,1.5450665212810382,0.11906089063920024
mid,141982,42570,93612,4971,5,107,713,15228,0.29982673860066766,0.6593230127762674,0.03501148032849234,3.521573157160767e-05,0.0007536166556324041,0.005021763322111254,1.1332635089395673,0.10725303207448832
mid,131748,21178,67119,36677,26,6680,65,14486,0.16074627318820778,0.5094498588213863,0.2783875277044054,0.00019734644928196254,0.05070285696936576,0.0004933661232049063,1.6591394782225448,0.10995233324225036
mid,99114,15025,78368,4370,49,276,1023,12786,0.15159311499889017,0.7906854732933793,0.044090643097846924,0.0004943802086486268,0.00278467219565349,0.01032144802954174,0.9762245213080669,0.12900296628125188
mid,107229,31655,59597,6619,214,701,8440,12025,0.2952093183746934,0.5557918100513853,0.061727704259109006,0.00199572876740434,0.006537410588553469,0.07871005045276931,1.5926072186743887,0.11214317022447286
mid,70199,14576,51868,2226,7,1177,342,9132,0.20763828544566162,0.7388709240872378,0.03170985341671534,9.971652017835012e-05,0.016766620607131157,0.00487186427157082,1.0890115911028653,0.1300873231812419
mid,76956,4539,37109,20908,91,167,14140,7114,0.058981755808513954,0.4822106138572691,0.27168771765684285,0.0011824938926139612,0.0021700712095223244,0.18374135869847705,1.7388470142830639,0.09244243463797494
mid,106457,16089,68854,10653,568,1,10290,10000,0.15113144274214002,0.6467775721652874,0.10006857228740243,0.00533548756775036,9.393464027729506e-06,0.09665874484533661,1.5171999574335324,0.09393464027729506
mid,78064,2788,42131,31810,172,34,1126,8590,0.03571428571428571,0.5396981963517115,0.4074861651977864,0.0022033203525312563,0.00043554006968641115,0.014424062307849969,1.2921861530864345,0.11003791760606682
mid,199547,62305,98172,9625,679,16,28747,24921,0.3122322059464688,0.4919743218389653,0.04823425057755817,0.0034027071316531945,8.018161134970709e-05,0.14406129884187685,1.6704374394071937,0.12488787102787814
mid,69530,19628,39846,6927,0,331,2794,7512,0.2822954120523515,0.5730763699122681,0.09962606069322595,0.0,0.004760535020854308,0.040184093197181074,1.529964043321173,0.10803969509564217
mid,150884,4222,76520,65660,0,828,3652,17568,0.027981760822883804,0.5071445613849049,0.4351687388987567,0.0,0.005487659393971528,0.02420402428355558,1.334640305072569,0.11643381670687415
mid,106482,24128,22740,33397,356,4549,21308,12324,0.22659228789842414,0.2135572209387502,0.3136398640145752,0.003343288067466802,0.04272083544636652,0.20010893859995116,2.1719537291722326,0.11573787118949681
mid,131732,45970,49432,3531,4027,8696,20073,15839,0.34896608265265844,0.37524671302341117,0.026804421097379526,0.030569641393131508,0.06601281389487748,0.15237755442868856,2.0268699195164372,0.12023654085567667
mid,212556,21671,152984,8916,14,380,28588,23225,0.10195430851163928,0.7197350345320762,0.04194659289787162,6.586499557763602e-05,0.0017877641656786917,0.13449632096953273,1.2757573428726574,0.10926532302075688
mid,68317,3199,53678,7718,95,736,2888,8731,0.04682582666100678,0.785719513444677,0.11297334484828081,0.001390576284087416,0.01077330679040356,0.042273519036257444,1.1121352285754111,0.12780127933018137
mid,170923,25638,126012,7717,3366,4353,3834,15178,0.1499973672355388,0.7372442561855338,0.0451489852155649,0.019693078169702147,0.025467608221245823,0.022431153209339878,1.305874798076495,0.0888002199820972
mid,206992,19045,148169,29468,43,0,10266,19010,0.09200838679755739,0.7158199350699544,0.14236298987400478,0.00020773749710133725,0.0,0.04959611965679833,1.2798111783868937,0.09183929813712607
mid,149541,34337,70391,21251,1861,2621,19077,14881,0.2296159581653192,0.4707137173082967,0.14210818437752856,0.012444747594305241,0.017526965848830754,0.1275703653178727,1.9591119320958996,0.09951117084946604
mid,106535,29798,49666,24512,1265,0,1291,12189,0.27970150654714415,0.46619420847608767,0.23008400994978176,0.011874032008260196,0.0,0.012118083259022857,1.6682045820797495,0.11441310367484864
mid,67665,13076,42773,8301,534,0,2978,6478,0.1932461390674647,0.632128870169216,0.12267789847040568,0.007891819995566393,0.0,0.0440109362299564,1.5013598239080088,0.0957363481859159
mid,125787,29003,76452,7998,6272,1131,4928,14171,0.23057231669409398,0.607789358200768,0.06358367716854683,0.049862068417245026,0.008991390207255121,0.03917733947069252,1.6373459311792686,0.11265870081963955
mid,172255,7754,94332,28356,17985,7771,16053,16209,0.04501465850047894,0.547629967199791,0.1646164117151897,0.104409160837131,0.045113349394792605,0.09319323096571942,1.966648937906705,0.09409886505471539
mid,212663,55165,101081,12248,36251,145,7770,27416,0.2594010241555889,0.4753107028491087,0.05759346947988132,0.17046218665212096,0.0006818299375067595,0.036536680099500146,1.868907184489982,0.12891758321851945
mid,75216,10188,42655,13848,293,382,7847,9849,0.135449904275686,0.5671000850882791,0.18410976388002553,0.0038954477770687087,0.005078706658157839,0.10432620718995958,1.7142862384615776,0.13094288449266114
mid,140176,25266,89729,10301,1379,0,13497,14526,0.18024483506449035,0.6401167104211848,0.07348618879123388,0.009837632690332153,0.0,0.09628609747745691,1.5250166309507764,0.10362686907887228
mid,82722,10284,39527,18948,2413,151,11395,9951,0.12432001160513527,0.477829356156766,0.22905635743816638,0.029169991054374893,0.0018253910688813134,0.1377505379463746,1.9293627216630846,0.12029448030753609
mid,105681,10436,47166,17165,3,1,30908,9682,0.09875001182804856,0.4463053907514123,0.16242276284289514,2.8387316546966815e-05,9.462438848988938e-06,0.29246505994455013,1.7945080935755064,0.0916153329359109
mid,190207,62813,73500,20129,32190,0,1572,17231,0.3302349545495171,0.3864211096331891,0.10582680973886345,0.16923667372914772,0.0,0.008264680059093515,1.8917525854049604,0.09059077741618342
mid,77787,11384,57967,2759,13,0,5662,9259,0.14634836155141603,0.7452016403769267,0.03546865157417049,0.00016712304112512374,0.0,0.07278851221926542,1.1700525559126669,0.11903017213673237
mid,146905,53730,68276,5242,1531,14697,3427,14216,0.3657465709131752,0.46476294203737106,0.035682924338858446,0.010421701099349921,0.10004424628161057,0.02332800108913924,1.743453729069524,0.09677002144242879
mid,120183,19777,66417,6346,6550,1953,19138,13037,0.1645573833237646,0.5526322358403435,0.052802809049532794,0.05450022049707529,0.016250218416914205,0.15924049158366824,1.8727436203280325,0.10847624040005659
mid,137492,37705,65495,31742,200,476,1871,14519,0.27423413725889506,0.4763549879265703,0.23086434119803334,0.0014546300875687313,0.0034620196084135806,0.013608064469205481,1.6361333814350518,0.10559887120705205
mid,290529,59624,181277,38943,550,1023,9110,28504,0.20522564012542638,0.6239549236048725,0.13404169635389238,0.0018930984514454667,0.003521163119688568,0.03135659435030582,1.4845437894517644,0.09811068774545742
mid,87151,4252,56886,1207,0,2539,22264,7911,0.04878888366169063,0.652729171208592,0.013849525536138427,0.0,0.02913334327775929,0.2554646533028881,1.3513877129435765,0.09077348510057257
mid,142007,35702,41942,38967,165,58,25170,12572,0.2514101417535755,0.2953516375953298,0.2744019661002627,0.0011619145535079257,0.0004084305703239981,0.17724478370784538,1.9907458105536713,0.08853084707091904
mid,137603,20733,89843,11196,2265,590,12972,16160,0.15067258708022355,0.652914544014302,0.08136450513433574,0.016460396939020225,0.004287697215903723,0.09427120048254761,1.5599094578473014,0.11743930001526129
mid,103357,10505,60134,25790,1554,541,4829,9827,0.10163801193920102,0.5818086825275501,0.24952349623150827,0.0150352661164701,0.005234285050843194,0.046721557320742665,1.6268100217650199,0.09507822401966001
mid,85208,12651,57877,12100,0,0,2577,9460,0.14847197446249177,0.6792437329828185,0.1420054454980753,0.0,0.0,0.030243639094920664,1.3401042418802749,0.11102243920758614
mid,193894,79678,85229,12658,538,9503,6285,24352,0.41093587217758154,0.439564916913365,0.06528309282391409,0.002774711956017205,0.04901131546102509,0.032414618296595046,1.7026892011892758,0.12559439693853341
mid,231295,122800,84839,3351,15144,3640,1518,26556,0.530923712142502,0.36679997405910203,0.014487991525973324,0.06547482652024471,0.015737478112367323,0.006563047190816922,1.503561282666277,0.11481441449231501
mid,170051,55357,104906,6441,1,2298,1045,15573,0.3255317522390342,0.6169090449335788,0.037876872232447914,5.880588764547107e-06,0.01351359298092925,0.006145215258951726,1.2650175754810415,0.09157840883029209
mid,120512,26481,55607,23107,0,671,14643,15650,0.21973745353159851,0.4614229288369623,0.19174024163568773,0.0,0.005567910249601699,0.12150657195963888,1.863310406072113,0.1298625862984599
mid,140219,57525,48901,26009,2563,23,5194,15956,0.41025110719659963,0.34874731669745185,0.18548841455152298,0.018278549982527332,0.00016402912586739314,0.03704205564153217,1.791921600696348,0.11379342314522282
mid,160265,15521,66088,68402,3289,0,6962,19173,0.09684584906249025,0.41236701712788193,0.42680560321966743,0.02052226000686363,0.0,0.043440551586434964,1.6890856964004444,0.11963310766542913
mid,112600,32216,45156,20364,0,4559,10303,13608,0.2861101243339254,0.4010301953818828,0.1808525754884547,0.0,0.04048845470692718,0.09150088809946715,1.9943579934643902,0.12085257548845471
mid,148985,35023,75189,28401,561,755,9053,19099,0.23507735678088398,0.5046749672785851,0.1906299291875021,0.0037654797462831828,0.005067624257475585,0.06076450649394234,1.7592401391335286,0.1281941135013592
mid,189907,54998,82135,7732,5055,161,39823,18740,0.2896049118779192,0.43250117162611174,0.04071466559947764,0.026618292111401896,0.0008477833887113166,0.2096973781903774,1.8492723008687313,0.09867988015186381
mid,138445,18571,81278,15767,15420,0,7406,13961,0.13413991115605475,0.5870779009715049,0.11388638087327098,0.11137997038535158,0.0,0.05349416735887898,1.7754799236611087,0.10084148940012279
mid,73258,1416,27250,32200,2,974,11413,8911,0.019328947009200362,0.3719730268366595,0.43954243905102514,2.7300772611864917e-05,0.013295476261978214,0.15579185890960714,1.6631765830843115,0.12163859237216414
mid,118844,14734,47914,16010,48,2969,37166,14351,0.12397765137491165,0.4031671771397799,0.13471441553633334,0.00040389081484971896,0.024982329776850325,0.312729292181347,1.9533541807551835,0.12075493924808993
mid,99343,8737,41866,11061,35527,1242,907,11299,0.08794781715873287,0.42142878713145365,0.11134151374530667,0.35761956051256755,0.012502139053582034,0.009129983994846139,1.857853728182181,0.1137372537571847
mid,93562,21230,67359,3785,0,0,1186,12004,0.226908360231718,0.7199397191167354,0.04045445800645561,0.0,0.0,0.012676086445351745,1.093918342439539,0.1282999508347406
mid,142355,5112,77882,55445,56,1372,2484,17879,0.035910224438902745,0.5470970461171016,0.38948403638790347,0.00039338274033226794,0.009637877138140565,0.01744933441045274,1.3491474783053197,0.12559446454286818
mid,63836,20644,32170,5450,84,12,5473,6532,0.3233911899241807,0.5039476157653988,0.08537502349771289,0.0013158719217996116,0.0001879817031142302,0.08573532176201516,1.646767604579559,0.10232470706184597
mid,164976,28593,30440,95188,3027,5,7720,18951,0.17331611870817573,0.18451168654834643,0.5769808941906701,0.018348123363398312,3.0307438657744158e-05,0.04679468528755698,1.6588993113565713,0.1148712540005819
mid,49948,3038,39012,7265,20,103,507,6439,0.06082325618643389,0.7810522943861616,0.1454512693200929,0.000400416433090414,0.002062144630415632,0.010150556578841995,1.0188253698223124,0.1289140706334588
mid,91840,33191,38752,6609,2630,0,10656,8411,0.3614002613240418,0.4219512195121951,0.07196210801393728,0.028636759581881534,0.0,0.11602787456445993,1.836477774661059,0.09158318815331011
mid,155413,55232,71570,8408,5,2528,17666,14764,0.3553885453597833,0.4605148861420859,0.05410100828116052,3.217234079517157e-05,0.01626633550603875,0.1136713144975002,1.7269931037498085,0.09499848789998262
mid,70377,4124,29626,22308,10401,941,2975,7418,0.05859868991289768,0.42096139363712576,0.31697855833581995,0.14778976085937168,0.013370845588757691,0.04227233329070577,1.9745380926579252,0.10540375406737996
mid,117812,10727,79538,3311,27,2,24205,12133,0.09105184531287136,0.6751264726852952,0.028104098054527554,0.00022917869147455269,1.6976199368485383e-05,0.20545445285709435,1.31436077439697,0.10298611346891658
mid,51312,6986,25618,13026,4797,1,880,5035,0.1361474898659183,0.499259432491425,0.25385874649204865,0.0934869036482694,1.948861864671032e-05,0.017149984409105083,1.8146391924699903,0.09812519488618647
mid,86807,23424,29635,26225,0,46,7475,9476,0.2698399898625687,0.3413895192783992,0.3021069729399703,0.0,0.0005299111822779269,0.08611056712016311,1.871373645054117,0.10916170354925293
mid,86378,9641,64703,3533,25,3774,4699,9185,0.11161406839704555,0.7490680497348862,0.04090161846766538,0.0002894255481719882,0.04369168075204335,0.05440042603440691,1.2831720879638515,0.10633494639838847
mid,76527,8647,51447,2858,7134,349,6087,7095,0.1129927999268232,0.6722725312634756,0.037346296078508236,0.0932220000784037,0.004560481921413357,0.07954055431416363,1.562779840561477,0.09271237602414834
mid,84674,10307,47632,21815,1124,647,3147,10953,0.12172567730354064,0.5625339537520372,0.25763516545810994,0.013274440796466449,0.007641070458464227,0.037166072229964334,1.6538583959617639,0.12935493776129628
mid,287599,66470,125341,45850,2694,751,46491,35729,0.2311204141878101,0.4358186224569626,0.1594233637808198,0.00936720920448263,0.002611274726268172,0.16165216151655604,1.943458240492151,0.12423200358832959
mid,136890,27435,59893,33889,277,0,15394,13273,0.20041639272408504,0.4375264811162247,0.24756373730732706,0.0020235225363430492,0.0,0.11245525604499963,1.85778396530999,0.0969610636277303
mid,98687,16178,61620,5914,14510,43,419,12961,0.16393243284323164,0.6243983503399637,0.05992683940133959,0.14703051060423358,0.00043572101695258747,0.00424574665356126,1.5402468765859745,0.13133442094703457
mid,163110,17345,78777,47036,2,1009,18937,14475,0.10633928024032861,0.4829685488320765,0.288369811783459,1.2261663907792288e-05,0.006186009441481209,0.11609956471093127,1.7745323279334184,0.08874379253264668
mid,104870,14701,80309,3652,17,0,6189,9720,0.14018308381806047,0.7657957471154763,0.03482406789358253,0.00016210546390769525,0.0,0.05901592447792505,1.1038406284195366,0.09268618289310575
mid,131070,35257,52220,14977,847,13019,14749,15025,0.26899366750591286,0.39841306172274354,0.11426718547341115,0.006462195773250934,0.09932860303654535,0.11252765697718776,2.128709085824525,0.11463340199893186
mid,95374,13269,66281,8474,0,3905,3442,9127,0.13912596724474174,0.6949587938012456,0.0888502107492608,0.0,0.04094407280810284,0.03608950028309602,1.4327608108679355,0.09569694046595509
mid,148975,8830,80198,13345,307,37666,8626,15083,0.05927168988085249,0.5383319348884041,0.08957878838731331,0.0020607484477261286,0.252834368182581,0.05790233260614197,1.7923175980683501,0.10124517536499412
mid,160150,5377,61553,4983,6758,14546,66930,18092,0.033574773649703404,0.38434592569466125,0.0311145800811739,0.042197939431782704,0.09082734935997502,0.41792069934436465,1.8834497752422799,0.11296909147674056
mid,100163,21672,51262,18606,873,230,7517,8899,0.21636732126633587,0.5117857891636632,0.1857572157383465,0.008715793256991105,0.0022962571009254914,0.07504767229416053,1.783679000540562,0.08884518235276499
mid,112805,16777,79157,8354,2,7263,1249,14775,0.1487256770533221,0.7017153494969195,0.07405700101945836,1.772971056247507e-05,0.06438544390762821,0.01107220424626568,1.372590187405924,0.13097823678028456
mid,85217,21209,53927,5140,5,553,4380,10547,0.2488822652757079,0.6328197425396341,0.060316603494607886,5.867373880798432e-05,0.006489315512163066,0.05139819519579426,1.4295611663106091,0.12376638464156213
mid,131567,17248,101015,2353,5560,3564,1823,15501,0.13109670358068512,0.7677837147613004,0.017884423905690637,0.042259837193217145,0.027088859668457897,0.013856058130078211,1.2002708289774124,0.11781829790144945
mid,149897,6502,87533,32572,2928,1028,19331,15990,0.043376451830256776,0.5839543152965035,0.2172958765018646,0.019533412943554575,0.006858042522532139,0.12896188716251827,1.6693820675088469,0.10667324896428881
mid,158286,35926,83245,24506,7,41,14558,15202,0.22696890438825923,0.5259151156766865,0.15482102017866395,4.4223746888543525e-05,0.00025902480320432635,0.09197275817191666,1.7101895843235324,0.09604134288566266
mid,98195,2161,83265,10621,2,103,2041,11878,0.022007230510718467,0.8479555985538979,0.10816233005753857,2.036763582667142e-05,0.0010489332450735781,0.02078517236111818,0.7968472232742059,0.12096338917460156
mid,129933,9607,85680,20197,11289,555,2601,16672,0.07393810656261304,0.6594167763385745,0.15544165069689764,0.0868832398236014,0.0042714321996721386,0.020018009281706727,1.544226384377821,0.12831228402330433
mid,108746,4206,60920,23718,35,2111,17752,9667,0.03867728468173542,0.5602045132694536,0.2181045739613411,0.00032185091865447925,0.01941220826513159,0.16324278594155187,1.6699545307807742,0.08889522373236716
mid,80803,31460,31650,17244,207,0,240,7947,0.38934197987698477,0.3916933777211242,0.2134079180228457,0.002561786072299296,0.0,0.0029701867504919374,1.5820296003783614,0.09835030877566427
mid,120732,42574,70362,5497,331,963,1003,13616,0.3526322764470066,0.5827949508001192,0.04553059669350296,0.002741609515290064,0.007976344299771395,0.008307656627903124,1.323514291767068,0.11277871649604082
mid,73305,21873,34338,6557,140,3941,6454,8321,0.29838346633926743,0.46842643748721097,0.08944819589386808,0.0019098287974899392,0.05376168064934179,0.0880431075642862,1.8972723412343113,0.11351203874224132
mid,140643,65565,43819,24823,361,1476,4596,13864,0.4661803289178985,0.31156189785485233,0.17649651955660786,0.0025667825629430542,0.010494656683944455,0.03267848382073761,1.7314714025724924,0.0985758267386219
mid,292807,39607,104628,30051,91349,55,27115,29812,0.13526657491111893,0.35732752290758074,0.10263074311748012,0.31197683115499286,0.0001878370394150413,0.09260366043161536,2.1024878602802657,0.1018145058007493
mid,113709,7771,47171,57593,327,1,843,14931,0.0683411163584237,0.414839634505624,0.5064946486206017,0.002875761813049099,8.794378633177674e-06,0.007413661187768778,1.365087021359691,0.13130886737197583
mid,235454,40260,102951,39875,1,47501,4862,24908,0.17098881310149752,0.4372446422655805,0.16935367417839578,4.247114085978578e-06,0.20174216619806842,0.020649468686027843,1.9729680754447538,0.1057871176535544
mid,49126,5851,34481,8299,37,40,415,5971,0.11910190123356268,0.7018890200708382,0.16893294792981314,0.0007531653299678378,0.0008142327891544192,0.0084476651874771,1.2317996391938382,0.12154459960102593
mid,137380,28416,85921,10954,2209,2590,7287,13274,0.2068423351288397,0.6254258261755714,0.07973504149075557,0.01607948755277333,0.018852817003930704,0.053042655408356384,1.613175444685521,0.09662250691512593
mid,86791,12214,52661,6114,770,408,14620,8959,0.14072887741816548,0.6067564609233677,0.07044509223306564,0.00887188763811916,0.0047009482550033985,0.16845064580428845,1.6347767104065734,0.1032249887661163
mid,108032,18882,54189,17897,704,0,16358,12663,0.1747815462085308,0.5016013773696683,0.16566387736966826,0.006516587677725118,0.0,0.15141809834123224,1.8284725021576271,0.11721526954976304
mid,95261,35117,23640,8452,1225,2009,24814,11530,0.36863984211797063,0.2481603174436548,0.08872466171885661,0.012859407312541335,0.021089427992567786,0.2604843535129801,2.0434642983224487,0.12103589086824619
mid,205000,44866,88122,31724,563,152,39568,25763,0.21885853658536586,0.42986341463414635,0.15475121951219512,0.002746341463414634,0.0007414634146341464,0.19301463414634146,1.909045918734858,0.1256731707317073
mid,119275,26785,63786,21779,5,6,6911,14095,0.2245650806958709,0.5347809683504506,0.18259484384824984,4.1919932928107315e-05,5.030391951372878e-05,0.05794173129322993,1.6541699008911868,0.11817229092433452
mid,93922,33500,34945,7821,0,153,17499,10344,0.35667894635974534,0.3720640531504866,0.08327122505909158,0.0,0.0016290113072549562,0.18631417559251293,1.82655539312779,0.11013394092970763
mid,79400,9083,47053,14590,231,194,8247,7544,0.11439546599496221,0.5926070528967254,0.18375314861460956,0.0029093198992443327,0.002443324937027708,0.10386649874055416,1.6393343888061063,0.0950125944584383
mid,165788,53754,91365,17163,2895,40,568,14902,0.3242333582647719,0.5510953748160301,0.10352377735421141,0.0174620599802157,0.00024127198590971602,0.0034260621999179677,1.472235784568434,0.08988587835066471
mid,149242,8074,114688,22390,102,9,3976,17412,0.05410005226410796,0.768470001742137,0.15002479194864715,0.0006834537194623497,6.030473995256027e-05,0.02664129400570885,1.0775848450396084,0.11666957022821994
mid,95435,15925,41261,12954,0,2967,22326,10227,0.1668675014407712,0.43234662335621105,0.13573636506522765,0.0,0.031089223031382618,0.23393933043432702,1.9911220841804123,0.10716194268350186
mid,225767,49467,116060,47700,2615,1814,8107,29769,0.21910642387948637,0.5140698153405945,0.21127977073708734,0.011582737955502798,0.00803483237142718,0.03590870233470791,1.7500110195376792,0.1318571801901961
mid,147685,37404,74168,24416,910,1926,8857,13054,0.2532687815282527,0.5022040153028405,0.16532484680231574,0.006161763212242272,0.013041270271185294,0.059972238209703085,1.8004466414113165,0.08839083183803366
mid,85035,15644,55515,4569,54,1922,7328,11133,0.1839713059328512,0.6528488269536074,0.05373081672252602,0.00063503263362145,0.022602457811489386,0.08617628035514788,1.5126903053496017,0.13092256129828894
mid,114073,32621,60556,8883,0,1127,10884,14435,0.28596600422536445,0.5308530502397587,0.07787118774819633,0.0,0.00987963847711553,0.09541258667695247,1.6774850640723546,0.1265417758803573
mid,127216,32997,80072,10056,25,11,4051,14743,0.25937775122626083,0.6294176833102755,0.07904666079738398,0.00019651616148912086,8.646711105521319e-05,0.03184347880769715,1.376711965589917,0.11588951075336436
mid,92132,6509,85005,244,13,1,357,9407,0.07064863456779404,0.9226435983154604,0.0026483740719836757,0.00014110189727781878,1.0853992098293753e-05,0.0038748751790908696,0.43297258407369865,0.10210350366864933
mid,123907,22453,63074,27832,320,0,10225,15304,0.1812084870104191,0.509043072627051,0.22462007796169708,0.0025825820978637205,0.0,0.08252156859580169,1.7455626824898345,0.12351198883033243
mid,174922,10605,127060,31243,0,5,6006,16367,0.060627022329952776,0.7263809012016784,0.17861103806267936,0.0,2.8584168943872126e-05,0.0343353037353792,1.1914890327363865,0.09356741862087102
mid,105726,11839,55169,32830,13,12,5860,13915,0.1119781321529236,0.5218110966082137,0.3105196451204056,0.00012295934774795225,0.00011350093638272516,0.055426290600230785,1.6016909761178642,0.13161379414713506
mid,57393,15597,34828,4339,1,4,2621,6852,0.27175787988082173,0.606833585977384,0.0756015541965048,1.7423727632289652e-05,6.969491052915861e-05,0.045667590124231175,1.43432889334276,0.1193873817364487
mid,102210,14524,65672,4216,3783,0,14012,11422,0.1420995988650817,0.6425203013403776,0.04124841013599452,0.037012034047549165,0.0,0.1370903042755112,1.5688191172579948,0.11175031797280109
mid,108195,1626,72942,9645,536,0,23444,10554,0.015028420906696243,0.6741716345487314,0.08914460002772771,0.004954018207865428,0.0,0.2166828411664125,1.3014125428289385,0.09754609732427562
mid,121795,6746,96592,1872,404,5876,10303,12860,0.05538815222299766,0.7930703230838705,0.015370089084116753,0.0033170491399482738,0.04824500184736648,0.08459296358635413,1.1288053666291746,0.10558725727657128
mid,119175,25288,76205,6889,377,6834,3578,12368,0.21219215439479758,0.639437801552339,0.057805747849800714,0.0031634151457940003,0.057344241661422275,0.03002307530941892,1.539450681560857,0.10378015523389973
mid,190632,21545,135555,17658,170,171,15529,23082,0.11301880062109194,0.7110820848545889,0.09262872969910613,0.0008917705317050652,0.000897016240715095,0.0814606152167527,1.3360328433625885,0.12108145536950775
mid,104706,6072,69061,18794,0,4732,6045,12488,0.05799094607758868,0.6595706072240368,0.17949305674937444,0.0,0.045193207648081296,0.05773308119878517,1.5184714111091488,0.11926728172215537
mid,195727,55378,90354,13157,0,1412,35424,18378,0.28293490422884937,0.461632784439551,0.0672211805218493,0.0,0.007214129884992873,0.18098678261047274,1.7896308368093061,0.09389608996203896
mid,70547,12086,48685,5670,147,2978,978,9236,0.1713184118389159,0.6901073043502913,0.08037195061448396,0.002083717238153288,0.04221299275660198,0.013863098359958609,1.3945373183757601,0.1309198123236991
mid,203150,50983,29969,60124,512,39,61522,25034,0.25096234309623433,0.1475215358109771,0.2959586512429239,0.00252030519320699,0.0001919763721388137,0.30284026581343837,1.9737341425385648,0.12322914102879645
mid,171981,33479,95054,17695,3094,2225,20432,20292,0.19466685273373222,0.5527005890185543,0.10288927265221158,0.017990359400166297,0.012937475651380094,0.11880382135235869,1.8205090217056117,0.11798977794058646
mid,183338,15356,53593,90305,0,0,24082,18325,0.08375786798154229,0.29231801372328703,0.4925601893769977,0.0,0.0,0.1313530201049428,1.7062186024703263,0.09995200122178709
mid,96676,3198,72751,3429,677,7879,8739,9449,0.033079564731681076,0.7525238942446936,0.03546898920104266,0.007002772146137614,0.08149902768008606,0.09039472050974388,1.3005926547092026,0.09773883900864744
mid,118366,45274,63683,7990,315,1085,16,12614,0.38249159386986126,0.5380176739942213,0.06750249226973962,0.002661237179595492,0.009166483618606695,0.00013517395197945356,1.360524106920996,0.1065677643918017
mid,90487,14560,47185,11563,613,193,16371,9787,0.16090709162642147,0.5214561207687292,0.12778631184590053,0.006774453788942058,0.002132903068949131,0.18092101627858145,1.807237858156684,0.10815918308707329
mid,97437,45920,31921,18909,169,12,504,10483,0.4712788776337531,0.32760655603107647,0.1940638566458327,0.00173445405749356,0.00012315650112380307,0.005172573047199729,1.5547657133935846,0.10758746677340231
mid,133163,36498,60152,3584,0,1,32927,12059,0.27408514377116766,0.4517170685550791,0.026914383124441475,0.0,7.509593505703536e-06,0.24726838536230034,1.6686530911583959,0.09055818808527895
mid,112058,37587,55544,17052,307,14,1551,12723,0.3354245123061272,0.49567188420282354,0.15217119705866605,0.0027396526798622142,0.0001249353013617948,0.013841046600867407,1.5542366739516404,0.11353941708757964
mid,88322,22416,48713,10894,6067,220,9,8855,0.2537986005751681,0.5515386879826091,0.12334412717103327,0.06869183215959783,0.002490885623061072,0.00010189986639795294,1.6362592509970693,0.10025814632820815
mid,152139,22631,75163,7922,0,0,46421,17775,0.1487521279882213,0.49404163298036663,0.05207080367295697,0.0,0.0,0.3051222894852733,1.656040554991998,0.11683394790290458
mid,248161,6556,182777,45861,2,2488,10473,29375,0.026418333259456563,0.7365258844056882,0.18480341391274213,8.059284093793948e-06,0.010025749412679672,0.04220244115715201,1.1730394303023077,0.11837073512759862
mid,85845,8838,54219,15601,128,203,6852,8158,0.1029529966800629,0.6315918224707321,0.18173452152134661,0.0014910594676451744,0.002364727124468519,0.07981827712738074,1.5292074481593536,0.09503174325819791
mid,104292,7288,60485,36422,15,0,79,13637,0.06988071951827561,0.5799581943006175,0.3492310052544778,0.00014382694741686802,0.0,0.0007574885897288383,1.2638368117476877,0.1307578721282553
mid,53362,7804,35415,4543,599,106,4892,4898,0.14624639256399685,0.6636745249428432,0.08513548967430007,0.011225216446160188,0.0019864322926427046,0.09167572429818972,1.5073014020887014,0.09178816386192422
mid,108123,17701,83717,1219,6,3515,1963,11480,0.16371169871350222,0.7742755935369903,0.011274196979366092,5.5492355927970924e-05,0.032509271847802966,0.018155249114434488,1.0526158214132286,0.10617537434218437
mid,115754,5338,60869,36884,3,3124,9533,11927,0.04611503706135425,0.5258479188624151,0.3186412564576602,2.5917030944934948e-05,0.026988268223992258,0.08235568533268829,1.6557421772972771,0.10303747602674637
